date,normal_cost_cny,adjustment_cost_cny,emergency_cost_cny,total_cost_cny,emergency_kwh,initial_kwh,terminal_kwh
2025-05-25,35602.4610915354,0.0,227.77947539183612,35830.240566927234,42.80480535944798,2087.293904584934,1715.2693708148151
2025-05-26,35582.605103409696,0.0,2390.5094117419562,37973.114515151654,409.12463504235984,1715.2693708148151,1568.362271185185
2025-05-27,36325.57897450207,0.0,0.0,36325.57897450207,0.0,1568.362271185185,2028.0114137386875
2025-05-28,36430.04498241533,0.0,4.486572890982643e-12,36430.04498241534,1.326050380612287e-12,2028.0114137386875,1917.97156249481
2025-05-29,35975.80812672196,0.0,886.1546543418593,36861.96278106382,134.67778896900808,1917.97156249481,1557.1631024814817
2025-05-30,12027.797438224246,0.0,3.447864216354901e-13,12027.797438224246,1.1546319456101628e-13,1557.1631024814817,1989.798750396369
2025-05-31,11489.968988945686,0.0,0.0,11489.968988945686,0.0,1989.798750396369,1918.433235744758
2025-06-01,40818.33307425065,0.0,75302.31885709643,116120.65193134708,12465.626253223367,1918.433235744758,1200.0000009999999
2025-06-02,42795.301232405516,0.0,47958.092756238366,90753.39398864389,7988.462809272294,1200.0000009999999,1200.0000009999999
2025-06-03,47826.21956725254,0.0,21765.955892617436,69592.17545986998,4166.089400226187,1200.0000009999999,1200.000001
2025-06-04,48474.30300696235,0.0,17445.293864642805,65919.59687160516,3024.0102289772785,1200.000001,1200.000001
2025-06-05,50215.04228901213,0.0,20673.89659691076,70888.9388859229,4513.326453480264,1200.000001,1200.0000009999999
2025-06-06,16951.701942908367,0.0,14921.147916433343,31872.84985934171,2633.6968995250004,1200.0000009999999,1306.9839019259261
2025-06-07,18226.38659826785,0.0,4366.782915168726,22593.169513436576,752.8845752183345,1306.9839019259261,1383.9846665555553
2025-06-08,56108.26318446547,0.0,164.69343847916753,56272.956622944635,23.4439058333337,1383.9846665555553,1959.0673880629872
2025-06-09,57953.116817961214,0.0,2.3692621198279086e-12,57953.116817961214,7.105427357601002e-13,1959.0673880629872,3541.202321245461
2025-06-10,53630.43709390427,0.0,151.30226425196372,53781.739358156236,21.980265387417603,3541.202321245461,2416.9324996259356
2025-06-11,55060.12534948357,0.0,11293.399433806793,66353.52478329037,1594.9359585150153,2416.9324996259356,2034.138394080089
2025-06-12,57278.88204500869,0.0,1.754443701429409e-12,57278.88204500869,4.547473508864641e-13,2034.138394080089,2171.0684975640393
2025-06-13,23069.128510313865,0.0,1.0796838978421874e-12,23069.128510313865,2.6290081223123707e-13,2171.0684975640393,4340.8489475018505
2025-06-14,23297.571183075765,0.0,1.0937526440102375e-12,23297.571183075765,3.410605131648481e-13,4340.8489475018505,4022.1345725477804
2025-06-15,54339.5992839198,0.0,7.608491614519153e-13,54339.5992839198,2.2737367544323206e-13,4022.1345725477804,2154.718351028589
2025-06-16,56973.39883428528,0.0,35.049584155434054,57008.44841844072,5.196765387417429,2154.718351028589,2122.1238707359685
2025-06-17,55235.2324433509,0.0,7291.814105625517,62527.04654897642,1010.0927649375278,2122.1238707359685,1532.1136156611115
2025-06-18,57480.99038480567,0.0,228.44822500000066,57709.43860980567,32.38333333333371,1532.1136156611115,2263.750640907853
2025-06-19,59199.25833653414,0.0,4.736477876576828e-13,59199.25833653414,1.1368683772161603e-13,2263.750640907853,3578.8650702759237
2025-06-20,21778.737727487787,0.0,6.33576746622566e-13,21778.737727487787,2.2737367544323206e-13,3578.8650702759237,4634.201692719465
2025-06-21,21987.811435144078,0.0,4.852722668147181e-13,21987.811435144078,1.1368683772161603e-13,4634.201692719465,5103.844633031843
2025-06-22,51947.33183010995,0.0,416.0876906500047,52363.419520759955,60.64064893019719,5103.844633031843,2004.1116946254863
2025-06-23,58128.061652172604,0.0,170.69683723333213,58298.75848940593,24.345266666666532,2004.1116946254863,3765.2199866722217
2025-06-24,57237.82506114234,0.0,10268.408543217083,67506.23360435943,1889.8866229211326,3765.2199866722217,3950.6210024954976
2025-06-25,57374.45269333897,0.0,244.724770800001,57619.17746413897,35.026200000000244,3950.6210024954976,2025.5914539687756
2025-06-26,58392.146723495505,0.0,79.88133699000059,58472.02806048551,11.607754833333445,2025.5914539687756,1763.6550250307052
2025-06-27,19843.378880679287,0.0,4.645868938377693e-14,19843.378880679287,1.937393218672933e-14,1763.6550250307052,4452.010888303703
2025-06-28,19181.197590459655,0.0,2.104911800415721e-13,19181.197590459655,1.1368683772161603e-13,4452.010888303703,4313.1383336148165
2025-06-29,55385.248848012205,0.0,244.9990616001694,55630.24790961237,35.91341133333384,4313.1383336148165,1880.6052198777725
2025-06-30,56622.247073934355,0.0,800.423105564247,57422.6701794986,113.06908702002454,1880.6052198777725,1734.627840297838
2025-07-01,63904.88749979191,0.0,4229.04901702988,68133.93651682179,682.7509386083368,1734.627840297838,1200.0000009999999
2025-07-02,63413.086111439115,0.0,10882.69917850049,74295.78528993961,2064.272799836217,1200.0000009999999,1200.0000009999999
2025-07-03,60026.18983813182,0.0,22811.25522079014,82837.44505892196,3735.6045609999137,1200.0000009999999,1226.2129034074078
2025-07-04,24045.6466959468,0.0,2612.047798941966,26657.69449488877,582.6638295000021,1226.2129034074078,1212.547501
2025-07-05,23408.019529829093,0.0,4637.501445416163,28045.520975245257,861.9916209449999,1212.547501,1200.0000009999999
2025-07-06,57788.63955120153,0.0,48484.63142043488,106273.2709716364,5937.343312918798,1200.0000009999999,1208.9160010000003
2025-07-07,57117.05354378883,0.0,8605.35387255036,65722.40741633919,1787.0081255000034,1208.9160010000003,1323.465841
2025-07-08,69535.13539062439,0.0,1.1148415524075972e-13,69535.13539062439,2.842170943040401e-14,1323.465841,3749.237356912201
2025-07-09,67782.08264885702,0.0,1.0991811905114446e-12,67782.08264885702,3.410605131648481e-13,3749.237356912201,4068.154480360482
2025-07-10,68859.64120742878,0.0,0.0,68859.64120742878,0.0,4068.154480360482,3924.140390825551
2025-07-11,37127.54101272786,0.0,5.010178938391618e-13,37127.54101272786,1.1368683772161603e-13,3924.140390825551,7384.927722420071
2025-07-12,28206.303538385313,0.0,0.0,28206.303538385313,0.0,7384.927722420071,4158.6085932937995
2025-07-13,65530.45957463916,0.0,217.47761634833466,65747.93719098749,26.541080833333524,4158.6085932937995,3948.731689233267
2025-07-14,66061.38853822404,0.0,4.3587533582467587e-13,66061.38853822404,1.1368683772161603e-13,3948.731689233267,3887.2782487370378
2025-07-15,65308.1288486126,0.0,1.002405269900919e-12,65308.1288486126,2.8421709430404007e-13,3887.2782487370378,4434.3117628902855
2025-07-16,63990.55018299066,0.0,1.2409486771502997e-12,63990.55018299066,3.410605131648481e-13,4434.3117628902855,4569.159325700285
