date,normal_cost_cny,adjustment_cost_cny,emergency_cost_cny,total_cost_cny,emergency_kwh,initial_kwh,terminal_kwh
2025-04-25,9696.242822008884,0.0,0.0,9696.242822008884,0.0,1330.4627159382721,1237.2411806913583
2025-04-26,9944.361352688557,0.0,54.871602798332404,9999.232955486888,30.067732777777252,1237.2411806913583,1280.7517855061749
2025-04-27,30919.03315321,0.0,8036.92579532004,38955.95894853004,1303.8715874444426,1280.7517855061749,1351.7981041790802
2025-04-28,38780.36840024484,0.0,516.2638060135105,39296.63220625835,103.31074502222229,1351.7981041790802,1619.293156391606
2025-04-29,31692.916959311806,0.0,5959.421675383084,37652.33863469489,928.135569749998,1619.293156391606,1746.3041160000002
2025-04-30,30228.916869346285,0.0,7096.0239219011255,37324.94079124741,1180.5404679222227,1746.3041160000002,1341.4161835925925
2025-05-01,33200.986262913364,0.0,14560.692575511419,47761.678838424785,2835.5772498333345,1341.4161835925925,1200.0000009999999
2025-05-02,11458.192417981818,0.0,6737.620675952157,18195.813093933975,1655.7178710833332,1200.0000009999999,1200.000001
2025-05-03,10603.179148403204,0.0,8072.968722452464,18676.147870855668,1822.5556943611089,1200.000001,1200.000001
2025-05-04,35246.08420679816,0.0,10238.255155152798,45484.33936195096,2021.3262777777807,1200.000001,1239.286501
2025-05-05,36460.80172936381,0.0,7745.009937583328,44205.81166694714,1534.6949833333329,1239.286501,1211.2410009999999
2025-05-06,31749.710201330774,0.0,29724.85687064991,61474.56707198068,5413.202250227776,1211.2410009999999,1200.000001
2025-05-07,34019.75788627761,0.0,26022.913181189182,60042.6710674668,4380.74016458889,1200.000001,1283.993266
2025-05-08,39319.859035794696,0.0,469.14080254887205,39788.99983834357,69.47617263888634,1283.993266,1712.979632111111
2025-05-09,12001.974092860182,0.0,3.306619532694797e-14,12001.974092860182,1.2735841705248732e-14,1712.979632111111,1973.286993160496
2025-05-10,12115.0259042902,0.0,3.211617638498865e-13,12115.0259042902,1.0480505352461478e-13,1973.286993160496,1575.3004858765466
2025-05-11,37891.60241741124,0.0,1860.9866971852643,39752.5891145965,271.22307902777607,1575.3004858765466,1721.1109434074078
2025-05-12,33705.541086474004,0.0,13863.851602004981,47569.39268847898,2103.523657499997,1721.1109434074078,1782.9060834074066
2025-05-13,38522.46121413538,0.0,558.9586343811143,39081.419848516496,82.86392919444293,1782.9060834074066,2015.6729180370367
2025-05-14,37908.621756741064,0.0,3.622210243251926e-13,37908.621756741064,7.501717312391378e-14,2015.6729180370367,2081.7563750123445
2025-05-15,37816.60750345091,0.0,2.8227659311836514e-12,37816.60750345091,7.967184702093897e-13,2081.7563750123445,2441.097297481482
2025-05-16,11501.707939896813,0.0,0.0,11501.707939896813,0.0,2441.097297481482,1625.2606186543205
2025-05-17,11831.375063325992,0.0,0.0,11831.375063325992,0.0,1625.2606186543205,1682.719317419756
2025-05-18,39690.556969852034,0.0,14.7049650000001,39705.26193485203,2.236666666666686,1682.719317419756,2295.70652316049
2025-05-19,34752.86948952886,0.0,550.829460833334,35303.69895036219,79.23650000000043,2295.70652316049,1743.5921857530893
2025-05-20,34894.60979340974,0.0,7413.317898093108,42307.927691502846,1114.2107000393005,1743.5921857530893,1292.6225439629627
2025-05-21,33891.49603229319,0.0,10452.280376737965,44343.776409031154,1575.3657906666615,1292.6225439629627,1451.4700558148143
2025-05-22,34587.78180552351,0.0,16.86434000000021,34604.64614552351,2.570000000000107,1451.4700558148143,1911.3078172866647
2025-05-23,11083.700435151864,0.0,8.161293862940511e-14,11083.700435151864,2.842170943040401e-14,1911.3078172866647,2055.2609237469164
2025-05-24,12046.012687063543,0.0,0.0,12046.012687063543,0.0,2055.2609237469164,2416.87577069136
2025-05-25,35037.611664776945,0.0,1338.6033790647348,36376.21504384168,212.8764936944425,2416.87577069136,1713.2969819259258
2025-05-26,34429.363008927096,0.0,15205.46933203403,49634.832340961126,2446.7415195555527,1713.2969819259258,1560.4673821111107
2025-05-27,33163.704320261764,0.0,3286.696913540796,36450.40123380256,623.8330125833345,1560.4673821111107,1762.410651648154
2025-05-28,37006.478990787546,0.0,1.1989071376026624e-12,37006.478990787546,3.7190068461877973e-13,1762.410651648154,2022.6124663086443
2025-05-29,36018.71621215047,0.0,1509.975976758124,37528.6921889086,234.34845588888288,2022.6124663086443,1533.4605239629625
2025-05-30,11864.731180768471,0.0,4.283862153897644e-14,11864.731180768471,1.4210854715202004e-14,1533.4605239629625,2105.2948775432087
2025-05-31,12224.60529812038,0.0,7.825834276534724e-15,12224.60529812038,3.9237073334343064e-15,2105.2948775432087,2119.036531123453
2025-06-01,51002.04449367209,0.0,17835.786082356666,68837.83057602876,3669.9124112166683,2119.036531123453,1200.0000009999999
2025-06-02,50853.22358144888,0.0,19461.429027083308,70314.6526085322,3785.668466666663,1200.0000009999999,1200.0000009999999
2025-06-03,46119.69223318965,0.0,26074.419595591724,72194.11182878137,4723.55806722223,1200.0000009999999,1200.000001
2025-06-04,54325.7485495172,0.0,15567.970580367737,69893.71912988494,3355.9337428833305,1200.000001,1200.0000009999999
2025-06-05,46403.81440729675,0.0,32161.35324993335,78565.1676572301,5864.290938027776,1200.0000009999999,1200.000001
2025-06-06,15376.910848270822,0.0,16859.474513441266,32236.385361712088,4230.074953111108,1200.000001,1200.000001
