date,normal_cost_cny,adjustment_cost_cny,emergency_cost_cny,total_cost_cny,emergency_kwh,initial_kwh,terminal_kwh
2025-05-11,38076.34994980789,1070.3346002962444,233.15962446666788,39379.8441745708,34.82646666666738,1339.680871,2188.4119005790085
2025-05-12,36181.52673790867,1642.8774542678843,8.566958190050484e-13,37824.40419217656,3.423221534931903e-13,2188.4119005790085,2369.5234705782045
2025-05-13,36458.388001319225,1844.4776880333063,8.290612640848849e-13,38302.86568935253,3.410605131648481e-13,2369.5234705782045,2531.7335626279273
2025-05-14,35851.880328603875,1304.2961813580246,9.886491625366033e-13,37156.1765099619,3.979039320256561e-13,2531.7335626279273,2034.6238329204564
2025-05-15,35625.148110611735,1735.1158974045388,7.494236342608929e-13,37360.264008016275,2.2737367544323206e-13,2034.6238329204564,1613.8529144039778
2025-05-16,10881.423997399274,440.19797545176186,372.28466676289645,11693.906639613931,218.6603709649636,1613.8529144039778,1200.000001
2025-05-17,11877.644959347866,226.9609831801867,124.91130523333298,12229.517247761385,70.26809999999976,1200.000001,1663.8094214067141
2025-05-18,36351.39498549923,1674.1529848124408,34.428465000001175,38059.97643531168,5.236666666667077,1663.8094214067141,1955.287348435813
2025-05-19,33605.156044746735,1162.7762960917526,2671.9552998280997,37439.88764066659,416.6816945222006,1955.287348435813,1359.8918505092533
2025-05-20,35782.726964590685,991.3297139603649,1296.6677413934783,38070.724419944534,204.34890820682097,1359.8918505092533,1244.512262296296
2025-05-21,35041.52173880518,1611.8763629528785,2433.6138776934854,39087.01197945154,394.9217920223358,1244.512262296296,1381.6931652683356
2025-05-22,34764.3483662586,88.23005567539995,16.864340000001622,34869.442761934,2.5700000000006185,1381.6931652683356,1981.178977881421
2025-05-23,11309.530791953788,300.8508246992618,28.589768746657906,11638.97138539971,7.129618141311198,1981.178977881421,1946.1168089733812
2025-05-24,11985.18383019415,358.58096687380555,1.8138734958483837e-13,12343.764797067955,5.684341886080802e-14,1946.1168089733812,2633.0666716294263
2025-05-25,34278.75324290441,1172.841980762069,2.0736763417517063e-12,35451.595223666474,5.115907697472721e-13,2633.0666716294263,2238.1403366696404
2025-05-26,36929.83628994072,1370.496043710763,1.6389378743042473e-12,38300.33233365149,6.252776074688882e-13,2238.1403366696404,2275.751789089433
2025-05-27,33865.890339131074,869.5029098024262,1404.7521172401525,36140.14536617365,274.3256605128255,2275.751789089433,1718.7412323491328
